code | process | id | scheduler | title_code | order_code | client_code | client_name
TASK00059189 | QC | 59189 | vilma.rubio | TITLE05973 | ORDER01080 | CLIENT00047 | Fremantle
TASK00061613 | QC | 61613 | laura.szot | TITLE06226 | ORDER01212 | CLIENT00047 | Fremantle
TASK00034717 | SPOT_QC | 34717 | gena | TITLE03405 | ORDER00687 | CLIENT00072 | Echostar
TASK00133632 | QC Sequence Verification | 133632 | vilma.rubio | TITLE15102 | ORDER04225 | CLIENT00047 | Fremantle
TASK00059181 | QC | 59181 | vilma.rubio | TITLE05972 | ORDER01080 | CLIENT00047 | Fremantle
TASK00074864 | QC program | 74864 | laura.szot | TITLE07766 | ORDER01484 | CLIENT00047 | Fremantle
TASK00122961 | Spot QC | 122961 | johanna.mcgregor | TITLE13753 | ORDER03673 | CLIENT00042 | 20th Century Fox
TASK00046165 | QC | 46165 | laura.szot | TITLE04638 | ORDER00969 | CLIENT00047 | Fremantle
TASK00032595 | Spot QC | 32595 | forest.robin | TITLE03126 | ORDER00643 | CLIENT00042 | 20th Century Fox
TASK00030579 | Spot QC for TDS CC file | 30579 | johanna.mcgregor | TITLE02950 | ORDER00677 | CLIENT00042 | 20th Century Fox
TASK00038490 | QC | 38490 | emma.klein | TITLE03834 | ORDER00832 | CLIENT00047 | Fremantle
TASK00087958 | VisionQC_QC_SR_Protection | 87958 | johanna.mcgregor | TITLE09282 | ORDER01848 | CLIENT00042 | 20th Century Fox
TASK00118738 | Telenica1 QC Single pass | 118738 | chantal.beukman | TITLE13117 | ORDER03625 | CLIENT00007 | Warner Brothers
TASK00029080 | QC | 29080 | emma.klein | TITLE02788 | ORDER00653 | CLIENT00047 | Fremantle
TASK00038500 | QC | 38500 | emma.klein | TITLE03835 | ORDER00832 | CLIENT00047 | Fremantle
TASK00063129 | QC | 63129 | vilma.rubio | TITLE06412 | ORDER01098 | CLIENT00047 | Fremantle
TASK00014624 | 5.1 QC | 14624 | johanna.mcgregor | TITLE01478 | ORDER00322 | CLIENT00042 | 20th Century Fox
TASK00014622 | 5.1 QC | 14622 | johanna.mcgregor | TITLE01477 | ORDER00322 | CLIENT00042 | 20th Century Fox
TASK00056443 | Spot QC | 56443 | forest.robin | TITLE05668 | ORDER01043 | CLIENT00042 | 20th Century Fox
TASK00025182 | Spot QC | 25182 | forest.robin | TITLE02420 | ORDER00566 | CLIENT00042 | 20th Century Fox
TASK00042475 | QC | 42475 | emma.klein | TITLE04216 | ORDER00819 | CLIENT00047 | Fremantle
TASK00097807 | QC | 97807 | vilma.rubio | TITLE10485 | ORDER02104 | CLIENT00047 | Fremantle
TASK00052635 | QC | 52635 | vilma.rubio | TITLE05228 | ORDER01080 | CLIENT00047 | Fremantle
TASK00061583 | QC | 61583 | laura.szot | TITLE06217 | ORDER01212 | CLIENT00047 | Fremantle
TASK00030723 | Spot QC | 30723 | forest.robin | TITLE02963 | ORDER00438 | CLIENT00042 | 20th Century Fox
TASK00109484 | SpotQC | 109484 | forest.robin | TITLE11925 | ORDER02317 | CLIENT00042 | 20th Century Fox
TASK00018255 | QC | 18255 | jill.kuzma | TITLE01817 | ORDER00269 | CLIENT00007 | Warner Brothers
TASK00120288 | Telenica1 QC Single pass | 120288 | chantal.beukman | TITLE13360 | ORDER03646 | CLIENT00007 | Warner Brothers
TASK00127393 | BQ Audio Spot QC | 127393 | leanna.marsh | TITLE14307 | ORDER03744 | CLIENT00042 | 20th Century Fox
TASK00127392 | BQ Video Spot QC | 127392 | leanna.marsh | TITLE14307 | ORDER03744 | CLIENT00042 | 20th Century Fox
TASK00125504 | QC | 125504 | vilma.rubio | TITLE14050 | ORDER03697 | CLIENT00047 | Fremantle
TASK00125506 | QC | 125506 | vilma.rubio | TITLE14050 | ORDER03697 | CLIENT00047 | Fremantle
TASK00121572 | Spot QC | 121572 | forest.robin | TITLE13547 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00055968 | Spot QC | 55968 | celeste.noreen | TITLE05616 | ORDER01105 | CLIENT00042 | 20th Century Fox
TASK00031547 | QC | 31547 | emma.klein | TITLE03055 | ORDER00689 | CLIENT00047 | Fremantle
TASK00056487 | Spot QC | 56487 | forest.robin | TITLE05672 | ORDER01042 | CLIENT00042 | 20th Century Fox
TASK00142185 | Create Timing Sheet | 142185 | vilma.rubio | TITLE16236 | ORDER04406 | CLIENT00047 | Fremantle
TASK00137988 | spot QC | 137988 | lisa.mcguire | TITLE15677 | ORDER04341 | CLIENT00047 | Fremantle
TASK00059690 | QC | 59690 | vilma.rubio | TITLE06008 | ORDER01080 | CLIENT00047 | Fremantle
TASK00059698 | QC | 59698 | vilma.rubio | TITLE06009 | ORDER01080 | CLIENT00047 | Fremantle
TASK00067211 | QC | 67211 | jill.kuzma | TITLE06872 | ORDER01422 | CLIENT00007 | Warner Brothers
TASK00114046 | spot QC | 114046 | chantal.beukman | TITLE12495 | ORDER03475 | CLIENT00007 | Warner Brothers
TASK00117586 | QC | 117586 | lisa.mcguire | TITLE12952 | ORDER03605 | CLIENT00047 | Fremantle
TASK00056009 | Spot QC | 56009 | celeste.noreen | TITLE05621 | ORDER01105 | CLIENT00042 | 20th Century Fox
TASK00060792 | Spot QC | 60792 | forest.robin | TITLE06132 | ORDER01185 | CLIENT00042 | 20th Century Fox
TASK00122513 | Spot QC | 122513 | forest.robin | TITLE13682 | ORDER03661 | CLIENT00042 | 20th Century Fox
TASK00122039 | QC | 122039 | michelle.holcombe | TITLE13617 | ORDER02127 | CLIENT00047 | Fremantle
TASK00041497 | Spot QC | 41497 | forest.robin | TITLE04105 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00013889 | QC | 13889 | jill.kuzma | TITLE01420 | ORDER00305 | CLIENT00007 | Warner Brothers
TASK00059618 | Spot QC | 59618 | forest.robin | TITLE06003 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00139888 | QC | 139888 | vilma.rubio | TITLE15380 | ORDER04291 | CLIENT00047 | Fremantle
TASK00068047 | Spot QC | 68047 | celeste.noreen | TITLE06973 | ORDER01419 | CLIENT00042 | 20th Century Fox
TASK00081351 | QC | 81351 | michelle.holcombe | TITLE08498 | ORDER01689 | CLIENT00047 | Fremantle
TASK00038930 | QC | 38930 | emma.klein | TITLE03878 | ORDER00840 | CLIENT00047 | Fremantle
TASK00130703 | QC Deliverables | 130703 | chantal.beukman | TITLE14707 | ORDER04118 | CLIENT00007 | Warner Brothers
TASK00075362 | Spot QC | 75362 | laura.szot | TITLE07824 | ORDER01565 | CLIENT00047 | Fremantle
TASK00075361 | Spot QC | 75361 | laura.szot | TITLE07824 | ORDER01565 | CLIENT00047 | Fremantle
TASK00068460 | QC | 68460 | michelle.holcombe | TITLE07016 | ORDER01449 | CLIENT00047 | Fremantle
TASK00108432 | spot QC | 108432 | michelle.holcombe | TITLE11788 | ORDER02292 | CLIENT00047 | Fremantle
TASK00051769 | QC Primary Deliverable | 51769 | jennifer.olvey | TITLE05123 | ORDER01073 | CLIENT00007 | Warner Brothers
TASK00059157 | QC | 59157 | vilma.rubio | TITLE05969 | ORDER01080 | CLIENT00047 | Fremantle
TASK00018047 | QC | 18047 | jill.kuzma | TITLE01794 | ORDER00391 | CLIENT00007 | Warner Brothers
TASK00117626 | QC | 117626 | lisa.mcguire | TITLE12957 | ORDER03605 | CLIENT00047 | Fremantle
TASK00018155 | QC | 18155 | jill.kuzma | TITLE01802 | ORDER00392 | CLIENT00007 | Warner Brothers
TASK00056685 | Spot QC | 56685 | forest.robin | TITLE05690 | ORDER01041 | CLIENT00042 | 20th Century Fox
TASK00011584 | Spot QC | 11584 | johanna.mcgregor | TITLE01177 | ORDER00273 | CLIENT00042 | 20th Century Fox
TASK00048034 | Spot QC | 48034 | forest.robin | TITLE04779 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00031331 | QC | 31331 | emma.klein | TITLE03028 | ORDER00688 | CLIENT00047 | Fremantle
TASK00031339 | QC | 31339 | emma.klein | TITLE03029 | ORDER00688 | CLIENT00047 | Fremantle
TASK00093616 | Spot QC | 93616 | chantal.beukman | TITLE10010 | ORDER02007 | CLIENT00007 | Warner Brothers
TASK00041513 | Spot QC | 41513 | forest.robin | TITLE04106 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00103539 | QC | 103539 | michelle.holcombe | TITLE11161 | ORDER02209 | CLIENT00047 | Fremantle
TASK00103532 | QC | 103532 | michelle.holcombe | TITLE11160 | ORDER02209 | CLIENT00047 | Fremantle
TASK00144524 | QC | 144524 | vilma.rubio | TITLE16563 | ORDER04471 | CLIENT00047 | Fremantle
TASK00034004 | Spot QC | 34004 | forest.robin | TITLE03293 | ORDER00434 | CLIENT00042 | 20th Century Fox
TASK00050168 | QC | 50168 | laura.szot | TITLE04977 | ORDER01015 | CLIENT00047 | Fremantle
TASK00067622 | Spot QC | 67622 | celeste.noreen | TITLE06918 | ORDER01418 | CLIENT00042 | 20th Century Fox
TASK00121915 | QC | 121915 | michelle.holcombe | TITLE13600 | ORDER02127 | CLIENT00047 | Fremantle
TASK00047058 | Spot QC | 47058 | forest.robin | TITLE04709 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00121468 | Spot QC | 121468 | forest.robin | TITLE13528 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00106206 | Telenica1 QC Single pass | 106206 | chantal.beukman | TITLE11534 | ORDER02249 | CLIENT00007 | Warner Brothers
TASK00059221 | QC | 59221 | vilma.rubio | TITLE05977 | ORDER01080 | CLIENT00047 | Fremantle
TASK00049007 | SPOT QC | 49007 | adriana.amador | TITLE04861 | ORDER00992 | CLIENT00032 | Disney
TASK00151082 | Spot QC | 151082 | chantal.beukman | TITLE17452 | ORDER04545 | CLIENT00007 | Warner Brothers
TASK00093365 | QC | 93365 | michelle.holcombe | TITLE09701 | ORDER01947 | CLIENT00047 | Fremantle
TASK00091734 | spot QC | 91734 | chantal.beukman | TITLE09702 | ORDER01936 | CLIENT00007 | Warner Brothers
TASK00047802 | Spot QC | 47802 | forest.robin | TITLE04756 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00056762 | Spot QC | 56762 | forest.robin | TITLE05697 | ORDER01041 | CLIENT00042 | 20th Century Fox
TASK00126336 | Spot QC | 126336 | chantal.beukman | TITLE14174 | ORDER03717 | CLIENT00028 | A and E
TASK00043037 | QC | 43037 | emma.klein | TITLE04277 | ORDER00905 | CLIENT00047 | Fremantle
TASK00086832 | QC | 86832 | michelle.holcombe | TITLE09157 | ORDER01820 | CLIENT00047 | Fremantle
TASK00122171 | Telenica1 QC Single pass | 122171 | chantal.beukman | TITLE13637 | ORDER03658 | CLIENT00007 | Warner Brothers
TASK00107808 | Spot QC | 107808 | forest.robin | TITLE11716 | ORDER02285 | CLIENT00042 | 20th Century Fox
TASK00056553 | Spot QC | 56553 | forest.robin | TITLE05678 | ORDER01042 | CLIENT00042 | 20th Century Fox
TASK00141907 | QC | 141907 | vilma.rubio | TITLE16201 | ORDER04408 | CLIENT00047 | Fremantle
TASK00043867 | Telenica1 QC Single pass | 43867 | jennifer.olvey | TITLE04360 | ORDER00920 | CLIENT00007 | Warner Brothers
TASK00074207 | QC - Fixes | 74207 | laura.szot | TITLE04241 | ORDER00895 | CLIENT00047 | Fremantle
TASK00038630 | QC | 38630 | emma.klein | TITLE03848 | ORDER00838 | CLIENT00047 | Fremantle
TASK00038600 | QC | 38600 | emma.klein | TITLE03845 | ORDER00838 | CLIENT00047 | Fremantle
TASK00051119 | QC: SD SINGLE PASS | 51119 | adriana.amador | TITLE05060 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00051111 | QC: SD SINGLE PASS | 51111 | adriana.amador | TITLE05059 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00059348 | Spot QC | 59348 | forest.robin | TITLE05988 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00050644 | Spot QC | 50644 | forest.robin | TITLE05008 | ORDER01036 | CLIENT00042 | 20th Century Fox
TASK00062794 | Spot QC | 62794 | forest.robin | TITLE06354 | ORDER01183 | CLIENT00042 | 20th Century Fox
TASK00112175 | QC | 112175 | vilma.rubio | TITLE12263 | ORDER01444 | CLIENT00047 | Fremantle
TASK00113889 | Spot QC | 113889 | johanna.mcgregor | TITLE12471 | ORDER03466 | CLIENT00042 | 20th Century Fox
TASK00038830 | QC | 38830 | emma.klein | TITLE03868 | ORDER00839 | CLIENT00047 | Fremantle
TASK00062879 | VisionQC_QC_SR_Protection | 62879 | johanna.mcgregor | TITLE06365 | ORDER01271 | CLIENT00042 | 20th Century Fox
TASK00039230 | QC | 39230 | emma.klein | TITLE03916 | ORDER00837 | CLIENT00047 | Fremantle
TASK00039238 | QC | 39238 | emma.klein | TITLE03917 | ORDER00837 | CLIENT00047 | Fremantle
TASK00055133 | Spot QC | 55133 | celeste.noreen | TITLE05507 | ORDER01105 | CLIENT00042 | 20th Century Fox
TASK00092198 | BQ Audio Spot QC | 92198 | leanna.marsh | TITLE09754 | ORDER01965 | CLIENT00042 | 20th Century Fox
TASK00092197 | BQ Video Spot QC | 92197 | leanna.marsh | TITLE09754 | ORDER01965 | CLIENT00042 | 20th Century Fox
TASK00038440 | QC | 38440 | emma.klein | TITLE03828 | ORDER00837 | CLIENT00047 | Fremantle
TASK00068512 | QC | 68512 | michelle.holcombe | TITLE07020 | ORDER01449 | CLIENT00047 | Fremantle
TASK00041918 | spot QC | 41918 | michelle.holcombe | TITLE04145 | ORDER00870 | CLIENT00047 | Fremantle
TASK00122813 | Spot QC | 122813 | forest.robin | TITLE13720 | ORDER03602 | CLIENT00042 | 20th Century Fox
TASK00117102 | QC | 117102 | laura.szot | TITLE07672 | ORDER01484 | CLIENT00047 | Fremantle
TASK00148923 | Audio QC 6 | 148923 | forest.robin | TITLE17166 | ORDER04516 | CLIENT00173 | iTunes
TASK00148921 | Audio QC 3 | 148921 | forest.robin | TITLE17166 | ORDER04516 | CLIENT00173 | iTunes
TASK00148920 | Audio QC 4 | 148920 | forest.robin | TITLE17166 | ORDER04516 | CLIENT00173 | iTunes
TASK00036297 | Spot QC for TDS CC file | 36297 | johanna.mcgregor | TITLE03573 | ORDER00794 | CLIENT00042 | 20th Century Fox
TASK00036296 | Full Audio QC | 36296 | johanna.mcgregor | TITLE03573 | ORDER00794 | CLIENT00042 | 20th Century Fox
TASK00038326 | QC | 38326 | emma.klein | TITLE03814 | ORDER00832 | CLIENT00047 | Fremantle
TASK00061675 | Spot QC | 61675 | forest.robin | TITLE06234 | ORDER01182 | CLIENT00042 | 20th Century Fox
TASK00059092 | QC | 59092 | vilma.rubio | TITLE05961 | ORDER01080 | CLIENT00047 | Fremantle
TASK00058734 | Vision QC | 58734 | celeste.noreen | TITLE05823 | ORDER01169 | CLIENT00042 | 20th Century Fox
TASK00027775 | Spot QC | 27775 | forest.robin | TITLE02640 | ORDER00633 | CLIENT00042 | 20th Century Fox
TASK00114492 | spot QC | 114492 | chantal.beukman | TITLE12550 | ORDER03491 | CLIENT00007 | Warner Brothers
TASK00091966 | spot QC | 91966 | chantal.beukman | TITLE09730 | ORDER01954 | CLIENT00007 | Warner Brothers
TASK00111785 | Spot Check Replacement Subs - Swedish | 111785 | jill.kuzma | TITLE08126 | ORDER01624 | CLIENT00007 | Warner Brothers
TASK00066893 | QC Fix | 66893 | laura.szot | TITLE06810 | ORDER00898 | CLIENT00047 | Fremantle
TASK00063822 | VisionQC_QC_SR_Protection | 63822 | johanna.mcgregor | TITLE06484 | ORDER01331 | CLIENT00042 | 20th Century Fox
TASK00053497 | QC | 53497 | emma.klein | TITLE05340 | ORDER00837 | CLIENT00047 | Fremantle
TASK00047698 | Spot QC | 47698 | forest.robin | TITLE04749 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00033464 | spot QC | 33464 | michelle.holcombe | TITLE03225 | ORDER00722 | CLIENT00047 | Fremantle
TASK00045873 | Telenica1 QC Single pass | 45873 | jennifer.olvey | TITLE04605 | ORDER00964 | CLIENT00007 | Warner Brothers
TASK00039060 | QC | 39060 | emma.klein | TITLE03891 | ORDER00841 | CLIENT00047 | Fremantle
TASK00115509 | QC | 115509 | sarah.louth | TITLE12687 | ORDER02290 | CLIENT00047 | Fremantle
TASK00120597 | spot QC | 120597 | vilma.rubio | TITLE13399 | ORDER03649 | CLIENT00047 | Fremantle
TASK00059714 | QC | 59714 | vilma.rubio | TITLE06011 | ORDER01080 | CLIENT00047 | Fremantle
TASK00065997 | QC NTSC DBC | 65997 | johanna.mcgregor | TITLE06738 | ORDER01399 | CLIENT00042 | 20th Century Fox
TASK00065990 | VisionQC_QC_SR_Protection | 65990 | johanna.mcgregor | TITLE06738 | ORDER01399 | CLIENT00042 | 20th Century Fox
TASK00065998 | QC PAL DBC | 65998 | johanna.mcgregor | TITLE06738 | ORDER01399 | CLIENT00042 | 20th Century Fox
TASK00103676 | QC | 103676 | michelle.holcombe | TITLE11185 | ORDER02214 | CLIENT00047 | Fremantle
TASK00111414 | Amberfin QC | 111414 | chantal.beukman | TITLE12166 | ORDER02349 | CLIENT00007 | Warner Brothers
TASK00061738 | QC | 61738 | vilma.rubio | TITLE06240 | ORDER01098 | CLIENT00047 | Fremantle
TASK00102102 | QC | 102102 | emma.klein | TITLE10952 | ORDER00837 | CLIENT00047 | Fremantle
TASK00062424 | VisionQC_QC_SR_Protection | 62424 | johanna.mcgregor | TITLE06317 | ORDER01253 | CLIENT00042 | 20th Century Fox
TASK00063770 | spot QC | 63770 | laura.szot | TITLE06477 | ORDER01326 |  | 
TASK00111424 | Amberfin QC | 111424 | chantal.beukman | TITLE12167 | ORDER02349 | CLIENT00007 | Warner Brothers
TASK00044283 | QC | 44283 | emma.klein | TITLE04410 | ORDER00837 | CLIENT00047 | Fremantle
TASK00097831 | QC | 97831 | vilma.rubio | TITLE10488 | ORDER02104 | CLIENT00047 | Fremantle
TASK00018876 | QC | 18876 | jill.kuzma | TITLE01867 | ORDER00422 | CLIENT00007 | Warner Brothers
TASK00139010 | QC | 139010 | vilma.rubio | TITLE15833 | ORDER04355 | CLIENT00047 | Fremantle
TASK00047714 | Spot QC | 47714 | forest.robin | TITLE04750 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00041385 | Spot QC | 41385 | forest.robin | TITLE04098 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00079481 | QC | 79481 | michelle.holcombe | TITLE08285 | ORDER01666 | CLIENT00047 | Fremantle
TASK00079489 | QC | 79489 | michelle.holcombe | TITLE08286 | ORDER01666 | CLIENT00047 | Fremantle
TASK00080137 | Spot QC | 80137 | johanna.mcgregor | TITLE08357 | ORDER01675 | CLIENT00122 | 20th Century Television
TASK00038840 | QC | 38840 | emma.klein | TITLE03869 | ORDER00840 | CLIENT00047 | Fremantle
TASK00056808 | QC | 56808 | michelle.holcombe | TITLE05702 | ORDER01152 | CLIENT00047 | Fremantle
TASK00101167 | QC: SD SINGLE PASS | 101167 | chantal.beukman | TITLE10818 | ORDER02148 | CLIENT00007 | Warner Brothers
TASK00103991 | Telenica1 QC Single pass | 103991 | chantal.beukman | TITLE11227 | ORDER02228 | CLIENT00007 | Warner Brothers
TASK00103999 | Telenica1 QC Single pass | 103999 | chantal.beukman | TITLE11228 | ORDER02228 | CLIENT00007 | Warner Brothers
TASK00153424 | Spot QC | 153424 | adriana.amador | TITLE17736 | ORDER04581 | CLIENT00032 | Disney
TASK00104071 | Telenica1 QC Single pass | 104071 | chantal.beukman | TITLE11237 | ORDER02228 | CLIENT00007 | Warner Brothers
TASK00104079 | Telenica1 QC Single pass | 104079 | chantal.beukman | TITLE11238 | ORDER02228 | CLIENT00007 | Warner Brothers
TASK00156385 | Spot QC | 156385 | adriana.amador | TITLE18051 | ORDER04655 | CLIENT00032 | Disney
TASK00150300 | QC NTSC DBC | 150300 | leanna.marsh | TITLE17340 | ORDER04525 | CLIENT00042 | 20th Century Fox
TASK00150301 | QC PAL DBC | 150301 | leanna.marsh | TITLE17340 | ORDER04525 | CLIENT00042 | 20th Century Fox
TASK00026826 | Spot QC | 26826 | forest.robin | TITLE02555 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00094017 | Spot QC | 94017 | johanna.mcgregor | TITLE10069 | ORDER02008 | CLIENT00042 | 20th Century Fox
TASK00024475 | Spot QC | 24475 | forest.robin | TITLE02325 | ORDER00559 | CLIENT00042 | 20th Century Fox
TASK00047266 | Spot QC | 47266 | forest.robin | TITLE04722 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00044047 | QC | 44047 | emma.klein | TITLE04383 | ORDER00925 | CLIENT00047 | Fremantle
TASK00113526 | BQ Audio Spot QC | 113526 | leanna.marsh | TITLE12421 | ORDER01992 | CLIENT00042 | 20th Century Fox
TASK00113525 | BQ Video Spot QC | 113525 | leanna.marsh | TITLE12421 | ORDER01992 | CLIENT00042 | 20th Century Fox
TASK00128796 | Full QC - 5.1 Audio | 128796 | leanna.marsh | TITLE14466 | ORDER03792 | CLIENT00042 | 20th Century Fox
TASK00011296 | QC | 11296 | jill.kuzma | TITLE01155 | ORDER00269 | CLIENT00007 | Warner Brothers
TASK00083536 | SpotQC | 83536 | forest.robin | TITLE08748 | ORDER01742 | CLIENT00042 | 20th Century Fox
TASK00101200 | QC: SD SINGLE PASS | 101200 | chantal.beukman | TITLE10825 | ORDER02147 | CLIENT00007 | Warner Brothers
TASK00133672 | QC Sequence Verification | 133672 | vilma.rubio | TITLE15107 | ORDER04225 | CLIENT00047 | Fremantle
TASK00072661 | QC | 72661 | vilma.rubio | TITLE07506 | ORDER01526 | CLIENT00047 | Fremantle
TASK00011406 | Spot QC | 11406 | johanna.mcgregor | TITLE01163 | ORDER00273 | CLIENT00042 | 20th Century Fox
TASK00100152 | QC | 100152 | vilma.rubio | TITLE10701 | ORDER02132 | CLIENT00047 | Fremantle
TASK00069399 | QC Fixes | 69399 | laura.szot | TITLE07143 | ORDER00898 | CLIENT00047 | Fremantle
TASK00079457 | QC | 79457 | michelle.holcombe | TITLE08282 | ORDER01666 | CLIENT00047 | Fremantle
TASK00075942 | Spot QC CC Files | 75942 | celeste.noreen | TITLE07888 | ORDER01352 | CLIENT00042 | 20th Century Fox
TASK00136160 | QC | 136160 | vilma.rubio | TITLE10578 | ORDER02122 | CLIENT00047 | Fremantle
TASK00143767 | Spot QC | 143767 | chantal.beukman | TITLE16465 | ORDER04455 | CLIENT00007 | Warner Brothers
TASK00067531 | Spot QC | 67531 | celeste.noreen | TITLE06909 | ORDER01417 | CLIENT00042 | 20th Century Fox
TASK00058681 | FMS Leslie Roundabout | 58681 | leanna.marsh | TITLE05920 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00058683 | Hulu The Platform | 58683 | leanna.marsh | TITLE05920 | ORDER00844 | CLIENT00042 | 20th Century Fox
TASK00022102 | QC | 22102 | michelle.holcombe | TITLE02074 | ORDER00245 | CLIENT00047 | Fremantle
TASK00057566 | EST Spot QC | 57566 | johanna.mcgregor | TITLE05152 | ORDER01077 | CLIENT00042 | 20th Century Fox
TASK00057567 | EST Spot QC | 57567 | johanna.mcgregor | TITLE05221 | ORDER01077 | CLIENT00042 | 20th Century Fox
TASK00033922 | QC | 33922 | emma.klein | TITLE03284 | ORDER00730 | CLIENT00047 | Fremantle
